datetime,option_symbol,action,order_size
2024-01-25T16:55:26.121635526Z,SPX   250117P05150000,B,50
2024-01-25T18:17:47.814117291Z,SPX   250117P05000000,S,50
2024-01-25T18:12:49.613427142Z,SPX   250117P05000000,B,50
2024-01-25T20:11:37.299140809Z,SPX   250117C05050000,S,50
2024-01-25T18:59:10.081932926Z,SPX   250117C05050000,B,50
2024-01-25T17:08:25.499050695Z,SPX   240315P04730000,S,50
2024-01-25T14:42:06.262497011Z,SPX   240315P04730000,B,50
2024-01-25T20:21:25.721665699Z,SPX   241115P05100000,S,50
2024-01-25T15:11:47.413345925Z,SPX   241115P05100000,B,50
2024-01-25T20:35:12.921893739Z,SPX   241115C05600000,S,50
2024-01-25T19:50:34.010824475Z,SPX   241115C05600000,B,50
2024-01-25T21:07:34.394932096Z,SPX   241115C05300000,S,50
2024-01-25T17:36:19.694794511Z,SPX   241115C05300000,B,50
2024-01-25T19:19:59.343144794Z,SPX   241115P04300000,S,50
2024-01-25T14:34:30.630615909Z,SPX   241115P04300000,B,50
2024-01-25T21:08:32.780776731Z,SPX   241115C05025000,S,50
2024-01-25T20:45:20.072197684Z,SPX   241115C05025000,B,50
2024-01-25T16:01:46.417530161Z,SPX   240517P04875000,S,50
2024-01-25T15:31:08.197357317Z,SPX   240517P04875000,B,50
2024-01-25T16:17:15.316784021Z,SPX   240517P04760000,S,50
2024-01-25T15:30:45.578489321Z,SPX   240517P04760000,B,50
2024-01-25T20:49:13.236500126Z,SPX   240517P04730000,S,50
2024-01-25T15:31:12.491759060Z,SPX   240517P04730000,B,50
2024-01-25T19:29:01.891470518Z,SPX   240315C04910000,S,50
2024-01-25T19:01:37.810438276Z,SPX   240315C04910000,B,50
2024-01-25T20:55:04.681674043Z,SPX   240315C04920000,S,45
2024-01-25T19:29:19.775855731Z,SPX   240315C04920000,B,45
2024-01-25T20:58:57.533925227Z,SPX   240216C05010000,S,50
2024-01-25T19:11:25.569635289Z,SPX   240216C05010000,B,50
2024-01-25T20:59:47.206959815Z,SPX   240315C05175000,S,50
2024-01-25T18:58:13.769009820Z,SPX   240315C05175000,B,50
2024-01-25T20:48:33.662125936Z,SPX   240315C04980000,S,50
2024-01-25T19:46:39.506411421Z,SPX   240315C04980000,B,50
2024-01-25T20:57:26.916619093Z,SPX   240216C04970000,S,50
2024-01-25T18:32:22.580864824Z,SPX   240216C04970000,B,50
2024-01-25T20:53:59.567476578Z,SPX   240216C04940000,S,50
2024-01-25T18:25:06.747330570Z,SPX   240216C04940000,B,50
2024-01-25T20:00:00.573380967Z,SPX   240419P04940000,S,35
2024-01-25T16:42:20.127803267Z,SPX   240419P04940000,B,35
2024-01-25T20:06:35.683544334Z,SPX   250321P05250000,S,50
2024-01-25T15:23:04.233025092Z,SPX   250321P05250000,B,50
2024-01-25T19:08:51.393765909Z,SPX   250321P04800000,S,50
2024-01-25T16:12:07.642878687Z,SPX   250321P04800000,B,50
2024-01-25T20:23:53.599663025Z,SPX   240621P04690000,S,50
2024-01-25T14:40:02.682552713Z,SPX   240621P04690000,B,50
2024-01-25T20:44:06.139361980Z,SPX   240216C04895000,S,45
2024-01-25T20:21:05.065561184Z,SPX   240216C04895000,B,45
2024-01-25T21:15:30.101761818Z,SPX   240621C04960000,S,20
2024-01-25T20:25:38.526196043Z,SPX   240621C04960000,B,20
2024-01-25T20:43:30.167721941Z,SPX   240216C05015000,S,50
2024-01-25T18:26:10.205800281Z,SPX   240216C05015000,B,50
2024-01-25T17:00:18.279414928Z,SPX   240621C05060000,S,50
2024-01-25T14:49:31.419525915Z,SPX   240621C05060000,B,50
2024-01-25T20:15:32.362845971Z,SPX   240216C04935000,S,50
2024-01-25T19:09:23.506232958Z,SPX   240216C04935000,B,50
2024-01-25T20:01:01.411949409Z,SPX   240315C05005000,S,50
2024-01-25T19:23:58.923148898Z,SPX   240315C05005000,B,50
2024-01-25T16:47:03.405806186Z,SPX   240517P04735000,S,50
2024-01-25T15:24:16.210110751Z,SPX   240517P04735000,B,50
2024-01-25T16:16:57.789131482Z,SPX   240517P04715000,S,50
2024-01-25T15:23:49.594647884Z,SPX   240517P04715000,B,50
2024-01-26T20:57:05.606457957Z,SPX   240621P04600000,S,50
2024-01-26T16:09:24.022115554Z,SPX   240621P04600000,B,50
2024-01-26T18:41:00.993459670Z,SPX   240315P04575000,S,50
2024-01-26T16:50:50.534020847Z,SPX   240315P04575000,B,50
2024-01-26T20:07:23.920925991Z,SPX   240315P04800000,S,50
2024-01-26T17:08:14.942730712Z,SPX   240315P04800000,B,50
2024-01-26T16:21:15.949905255Z,SPX   240216C04600000,S,15
2024-01-26T14:57:19.617707406Z,SPX   240216C04600000,B,15
2024-01-26T20:06:16.190979099Z,SPX   240216C05000000,S,50
2024-01-26T18:00:21.673409546Z,SPX   240216C05000000,B,50
2024-01-26T20:47:42.442440588Z,SPX   240315P04725000,S,50
2024-01-26T17:00:42.763156205Z,SPX   240315P04725000,B,50
2024-01-26T18:03:04.451645481Z,SPX   240419P04550000,S,50
2024-01-26T17:02:14.513107827Z,SPX   240419P04550000,B,50
2024-01-26T20:52:32.562022726Z,SPX   240419P04650000,S,50
2024-01-26T17:22:57.632314340Z,SPX   240419P04650000,B,50
2024-01-26T20:59:20.057034688Z,SPX   240419P04625000,S,50
2024-01-26T17:23:25.175148611Z,SPX   240419P04625000,B,50
2024-01-26T20:27:55.851692443Z,SPX   240419P04725000,S,1
2024-01-26T17:08:02.544589002Z,SPX   240419P04725000,B,1
2024-01-26T18:56:54.946489952Z,SPX   240517P04550000,S,50
2024-01-26T16:33:16.671401690Z,SPX   240517P04550000,B,50
2024-01-26T20:23:19.595150217Z,SPX   240621P04850000,S,50
2024-01-26T15:38:48.616788271Z,SPX   240621P04850000,B,50
2024-01-26T17:31:04.331666653Z,SPX   240621P04975000,S,50
2024-01-26T16:55:18.646251960Z,SPX   240621P04975000,B,50
2024-01-26T18:38:45.390769426Z,SPX   240719P04850000,S,50
2024-01-26T16:31:39.193424104Z,SPX   240719P04850000,B,50
2024-01-26T20:33:28.285279048Z,SPX   240920P04150000,S,50
2024-01-26T16:00:20.737075458Z,SPX   240920P04150000,B,50
2024-01-26T19:39:59.010750955Z,SPX   240920P04600000,S,50
2024-01-26T17:17:20.249140283Z,SPX   240920P04600000,B,50
2024-01-26T19:16:06.132196545Z,SPX   240920P04775000,S,50
2024-01-26T16:59:26.746607644Z,SPX   240920P04775000,B,50
2024-01-26T19:02:55.905571374Z,SPX   240216C04975000,S,50
2024-01-26T18:52:36.579508596Z,SPX   240216C04975000,B,50
2024-01-26T17:58:33.861715021Z,SPX   240216P04690000,S,50
2024-01-26T17:17:53.431963719Z,SPX   240216P04690000,B,50
2024-01-26T14:46:22.583811324Z,SPX   240216P04830000,S,50
2024-01-26T14:35:02.751775016Z,SPX   240216P04830000,B,50
2024-01-26T19:57:42.209983673Z,SPX   241018P04950000,S,50
2024-01-26T16:32:01.777504376Z,SPX   241018P04950000,B,50
2024-01-26T20:40:29.714682075Z,SPX   241018P04800000,S,50
2024-01-26T17:18:26.543544063Z,SPX   241018P04800000,B,50
2024-01-26T20:30:17.548782079Z,SPX   240315P04770000,S,50
2024-01-26T16:02:56.095399912Z,SPX   240315P04770000,B,50
2024-01-26T19:01:33.465232899Z,SPX   240315P04660000,S,50
2024-01-26T16:52:42.370441469Z,SPX   240315P04660000,B,50
2024-01-26T20:42:00.055497463Z,SPX   240315P04740000,S,50
2024-01-26T16:50:58.688561987Z,SPX   240315P04740000,B,50
2024-01-26T20:18:13.880247733Z,SPX   240419P04875000,S,50
2024-01-26T16:25:18.760892658Z,SPX   240419P04875000,B,50
2024-01-26T20:30:15.005514966Z,SPX   240419P05025000,S,50
2024-01-26T16:10:05.085804735Z,SPX   240419P05025000,B,50
2024-01-26T18:56:45.227342234Z,SPX   240517P04620000,S,50
2024-01-26T16:56:32.777217230Z,SPX   240517P04620000,B,50
2024-01-26T18:56:52.159478440Z,SPX   240517P04440000,S,50
2024-01-26T16:09:38.146185178Z,SPX   240517P04440000,B,50
2024-01-26T18:57:26.044094327Z,SPX   240517P04590000,S,50
2024-01-26T16:07:45.850561707Z,SPX   240517P04590000,B,50
2024-01-26T19:17:40.201342459Z,SPX   240216P04880000,S,50
2024-01-26T15:42:07.202319646Z,SPX   240216P04880000,B,50
2024-01-26T17:35:24.387822207Z,SPX   240315P04880000,S,50
2024-01-26T15:41:14.100246079Z,SPX   240315P04880000,B,50
2024-01-26T20:27:05.840826595Z,SPX   240216C04890000,S,50
2024-01-26T18:42:16.751320389Z,SPX   240216C04890000,B,50
2024-01-26T19:01:11.121512332Z,SPX   240315C04910000,S,50
2024-01-26T18:53:51.172953830Z,SPX   240315C04910000,B,50
2024-01-26T16:47:03.492031064Z,SPX   240315P04920000,S,50
2024-01-26T16:21:57.214241391Z,SPX   240315P04920000,B,50
2024-01-26T18:57:36.900501104Z,SPX   240315P04695000,S,50
2024-01-26T16:59:32.782293308Z,SPX   240315P04695000,B,50
2024-01-26T18:47:53.293077089Z,SPX   240315P04735000,S,50
2024-01-26T15:55:12.695297418Z,SPX   240315P04735000,B,50
2024-01-26T18:41:48.880408469Z,SPX   240315P04655000,S,50
2024-01-26T16:31:20.975211617Z,SPX   240315P04655000,B,50
2024-01-26T20:54:40.062651812Z,SPX   240517P04940000,S,5
2024-01-26T20:09:22.534814593Z,SPX   240517P04940000,B,5
2024-01-26T17:38:45.670275816Z,SPX   240419P04970000,S,45
2024-01-26T16:27:47.483341831Z,SPX   240419P04970000,B,45
2024-01-26T18:55:05.841146573Z,SPX   240315P05010000,S,50
2024-01-26T15:32:37.489768246Z,SPX   240315P05010000,B,50
2024-01-26T19:04:09.618642200Z,SPX   240315C04785000,S,50
2024-01-26T18:10:15.433706153Z,SPX   240315C04785000,B,50
2024-01-26T19:38:15.292189788Z,SPX   240315P04795000,S,50
2024-01-26T16:37:48.671645095Z,SPX   240315P04795000,B,50
2024-01-26T20:35:43.140167046Z,SPX   240315P04855000,S,50
2024-01-26T15:32:39.356462101Z,SPX   240315P04855000,B,50
2024-01-26T19:37:14.192462670Z,SPX   240216C04935000,S,50
2024-01-26T18:51:43.973513777Z,SPX   240216C04935000,B,50
2024-01-26T20:52:50.042223190Z,SPX   240216C04895000,S,50
2024-01-26T18:41:04.067964543Z,SPX   240216C04895000,B,50
2024-01-26T18:57:55.954011257Z,SPX   250117P05225000,S,50
2024-01-26T15:34:46.916421071Z,SPX   250117P05225000,B,50
2024-01-26T19:40:29.590668691Z,SPX   240315P04895000,S,50
2024-01-26T16:02:56.687002944Z,SPX   240315P04895000,B,50
2024-01-26T19:44:34.203202401Z,SPX   240315C05080000,S,21
2024-01-26T19:29:20.290643321Z,SPX   240315C05080000,B,21
2024-01-26T20:00:40.696246353Z,SPX   240315P04915000,S,50
2024-01-26T15:38:01.725377905Z,SPX   240315P04915000,B,50
2024-01-26T18:57:01.841778908Z,SPX   240517P04635000,S,50
2024-01-26T16:09:40.219922515Z,SPX   240517P04635000,B,50
2024-01-26T18:56:58.002108170Z,SPX   240517P04565000,S,50
2024-01-26T16:05:21.782212963Z,SPX   240517P04565000,B,50
2024-01-26T18:56:55.684236999Z,SPX   240517P04655000,S,50
2024-01-26T16:07:43.071123228Z,SPX   240517P04655000,B,50
2024-01-26T16:16:07.069853435Z,SPX   240621C05230000,S,50
2024-01-26T14:57:40.231845674Z,SPX   240621C05230000,B,50
2024-01-26T19:28:36.365069587Z,SPX   241220P04200000,S,50
2024-01-26T17:18:10.956970492Z,SPX   241220P04200000,B,50
2024-01-26T20:28:53.719253920Z,SPX   241220P05000000,S,50
2024-01-26T17:13:32.695773640Z,SPX   241220P05000000,B,50
2024-01-26T19:05:16.182037416Z,SPX   240621C05000000,S,50
2024-01-26T17:52:44.672263358Z,SPX   240621C05000000,B,50
2024-01-26T17:12:19.825234275Z,SPX   240315P05000000,S,34
2024-01-26T16:25:18.292926605Z,SPX   240315P05000000,B,34
2024-01-26T20:23:42.141966318Z,SPX   240315C04700000,S,17
2024-01-26T19:38:53.919912571Z,SPX   240315C04700000,B,17
2024-01-26T17:42:34.477384657Z,SPX   240315P04600000,S,50
2024-01-26T16:57:28.689624172Z,SPX   240315P04600000,B,50
2024-01-26T19:38:53.919912571Z,SPX   240315C04750000,S,50
2024-01-26T18:53:48.553136450Z,SPX   240315C04750000,B,50
2024-01-26T20:48:16.837013368Z,SPX   240216C04800000,S,4
2024-01-26T17:58:49.909142853Z,SPX   240216C04800000,B,4
2024-01-26T16:19:32.956950983Z,SPX   240216P05000000,S,50
2024-01-26T15:44:19.397464233Z,SPX   240216P05000000,B,50
2024-01-26T16:13:44.368430684Z,SPX   240216P04900000,S,50
2024-01-26T15:55:18.273525887Z,SPX   240216P04900000,B,50
2024-01-26T19:37:56.883306018Z,SPX   240216P04750000,S,50
2024-01-26T16:00:39.726420455Z,SPX   240216P04750000,B,50
2024-01-26T20:37:05.439309269Z,SPX   240216P04775000,S,50
2024-01-26T16:23:40.598065034Z,SPX   240216P04775000,B,50
2024-01-26T16:22:14.550196811Z,SPX   240315C04725000,S,50
2024-01-26T14:57:19.617710801Z,SPX   240315C04725000,B,50
2024-01-26T20:55:11.477552064Z,SPX   240315C04950000,S,50
2024-01-26T18:51:09.554863014Z,SPX   240315C04950000,B,50
2024-01-26T16:37:31.475087892Z,SPX   240419P05000000,S,42
2024-01-26T15:56:00.160133445Z,SPX   240419P05000000,B,42
2024-01-26T19:06:01.458497117Z,SPX   240419P04600000,S,50
2024-01-26T17:22:57.632309974Z,SPX   240419P04600000,B,50
2024-01-26T18:24:19.950270471Z,SPX   240517P04900000,S,50
2024-01-26T16:08:11.177630150Z,SPX   240517P04900000,B,50
2024-01-26T16:37:26.745781111Z,SPX   240517P05000000,S,50
2024-01-26T15:55:21.540042502Z,SPX   240517P05000000,B,50
2024-01-26T21:09:54.348215893Z,SPX   240517P04575000,S,50
2024-01-26T16:05:23.118203739Z,SPX   240517P04575000,B,50
2024-01-26T19:01:29.084004798Z,SPX   240621P04475000,S,50
2024-01-26T17:04:00.940288839Z,SPX   240621P04475000,B,50
2024-01-26T20:21:36.110811607Z,SPX   240920C05000000,S,10
2024-01-26T19:19:52.614012903Z,SPX   240920C05000000,B,10
2024-01-26T20:17:15.976610471Z,SPX   240920C05500000,S,33
2024-01-26T18:58:53.092842311Z,SPX   240920C05500000,B,33
2024-01-26T16:38:10.502820527Z,SPX   240920P04825000,S,50
2024-01-26T16:34:07.497921093Z,SPX   240920P04825000,B,50
2024-01-26T21:15:09.923608520Z,SPX   240816P04400000,S,50
2024-01-26T15:51:05.959738712Z,SPX   240816P04400000,B,50
2024-01-26T19:09:04.042783562Z,SPX   240816P04700000,S,50
2024-01-26T16:35:33.469591347Z,SPX   240816P04700000,B,50
2024-01-26T18:57:25.558173664Z,SPX   240816P04525000,S,50
2024-01-26T15:44:43.420666856Z,SPX   240816P04525000,B,50
2024-01-26T17:38:47.224824435Z,SPX   240816P04200000,S,50
2024-01-26T17:01:49.100938653Z,SPX   240816P04200000,B,50
2024-01-26T16:39:01.444792368Z,SPX   240216P04875000,S,50
2024-01-26T15:45:02.235238328Z,SPX   240216P04875000,B,50
2024-01-26T19:42:50.413163960Z,SPX   240315C05050000,S,50
2024-01-26T18:53:43.250166418Z,SPX   240315C05050000,B,50
2024-01-26T17:49:41.742282179Z,SPX   240216P04840000,S,50
2024-01-26T17:27:20.121380364Z,SPX   240216P04840000,B,50
2024-01-26T19:46:02.703126642Z,SPX   250117P04975000,S,50
2024-01-26T15:50:52.314267495Z,SPX   250117P04975000,B,50
2024-01-26T18:19:26.652004094Z,SPX   241018P04325000,S,50
2024-01-26T16:44:55.786113360Z,SPX   241018P04325000,B,50
2024-01-26T20:28:56.609621881Z,SPX   250117P04900000,S,50
2024-01-26T17:05:28.578644955Z,SPX   250117P04900000,B,50
2024-01-26T20:59:57.760495471Z,SPX   240315P04730000,S,50
2024-01-26T15:55:12.695302398Z,SPX   240315P04730000,B,50
2024-01-26T19:42:24.479159210Z,SPX   241220P04850000,S,50
2024-01-26T17:17:36.396039707Z,SPX   241220P04850000,B,50
2024-01-26T20:09:59.972871328Z,SPX   241115P04975000,S,50
2024-01-26T16:00:01.848236885Z,SPX   241115P04975000,B,50
2024-01-26T19:49:28.456965848Z,SPX   240419P04925000,S,50
2024-01-26T16:10:05.085807453Z,SPX   240419P04925000,B,50
2024-01-26T19:44:25.838104003Z,SPX   240419C05025000,S,45
2024-01-26T17:50:14.859484466Z,SPX   240419C05025000,B,45
2024-01-26T20:33:26.870224292Z,SPX   240315C04820000,S,50
2024-01-26T18:16:17.316594237Z,SPX   240315C04820000,B,50
2024-01-26T18:57:26.387885504Z,SPX   240517P04520000,S,50
2024-01-26T16:07:51.130457356Z,SPX   240517P04520000,B,50
2024-01-26T17:39:03.929155016Z,SPX   240216P04695000,S,50
2024-01-26T16:57:28.119016474Z,SPX   240216P04695000,B,50
2024-01-26T17:55:30.215548072Z,SPX   240517P04710000,S,50
2024-01-26T17:21:47.135438750Z,SPX   240517P04710000,B,50
2024-01-26T19:44:29.586470602Z,SPX   240315C05075000,S,50
2024-01-26T18:40:33.810322326Z,SPX   240315C05075000,B,50
2024-01-26T21:08:22.489658063Z,SPX   240315C04870000,S,15
2024-01-26T18:42:21.470159597Z,SPX   240315C04870000,B,15
2024-01-26T15:34:58.747212725Z,SPX   240315C05125000,S,50
2024-01-26T15:08:01.257232269Z,SPX   240315C05125000,B,50
2024-01-26T20:01:21.749308046Z,SPX   240315P04910000,S,50
2024-01-26T15:59:34.367145308Z,SPX   240315P04910000,B,50
2024-01-26T20:52:17.865293520Z,SPX   240216P04910000,S,50
2024-01-26T15:50:11.054648097Z,SPX   240216P04910000,B,50
2024-01-26T18:46:51.943311674Z,SPX   240315P04745000,S,50
2024-01-26T17:24:01.443617326Z,SPX   240315P04745000,B,50
2024-01-26T20:05:05.019442123Z,SPX   240216C04940000,S,50
2024-01-26T18:19:25.637206192Z,SPX   240216C04940000,B,50
2024-01-26T17:38:40.239324035Z,SPX   240315P04835000,S,50
2024-01-26T16:47:08.813385584Z,SPX   240315P04835000,B,50
2024-01-26T19:14:25.978854546Z,SPX   240315P04785000,S,50
2024-01-26T15:51:10.442851174Z,SPX   240315P04785000,B,50
2024-01-26T20:54:27.044870551Z,SPX   240216C04905000,S,50
2024-01-26T17:51:51.111874133Z,SPX   240216C04905000,B,50
2024-01-26T17:33:50.384543172Z,SPX   240216P04795000,S,1
2024-01-26T17:06:14.107997917Z,SPX   240216P04795000,B,1
2024-01-26T20:52:47.657729626Z,SPX   240216P04755000,S,50
2024-01-26T17:18:16.627158361Z,SPX   240216P04755000,B,50
2024-01-26T15:17:17.407857647Z,SPX   240621P04990000,S,44
2024-01-26T14:47:04.593231695Z,SPX   240621P04990000,B,44
2024-01-26T17:14:28.531057358Z,SPX   240621C05060000,S,12
2024-01-26T15:05:15.950387604Z,SPX   240621C05060000,B,12
2024-01-26T19:32:59.483378964Z,SPX   240216P04745000,S,50
2024-01-26T16:12:49.457490728Z,SPX   240216P04745000,B,50
2024-01-26T20:19:03.295903338Z,SPX   240216C04985000,S,50
2024-01-26T17:51:16.254195552Z,SPX   240216C04985000,B,50
2024-01-26T19:48:59.355053976Z,SPX   240315C05070000,S,50
2024-01-26T18:06:18.040495296Z,SPX   240315C05070000,B,50
2024-01-26T20:55:45.285795951Z,SPX   240315C04885000,S,30
2024-01-26T18:40:33.779697301Z,SPX   240315C04885000,B,30
2024-01-26T18:40:55.291927005Z,SPX   240419P04895000,S,50
2024-01-26T16:10:26.060123654Z,SPX   240419P04895000,B,50
2024-01-26T20:55:45.284682476Z,SPX   240216P04970000,S,38
2024-01-26T17:25:10.121046786Z,SPX   240216P04970000,B,38
2024-01-26T20:06:53.334272271Z,SPX   241220P04900000,S,50
2024-01-26T16:00:26.889916161Z,SPX   241220P04900000,B,50
2024-01-26T19:51:18.475700967Z,SPX   251219C04900000,S,50
2024-01-26T18:54:06.267741841Z,SPX   251219C04900000,B,50
2024-01-26T17:35:36.728140312Z,SPX   241220P05200000,S,50
2024-01-26T15:41:31.229783132Z,SPX   241220P05200000,B,50
2024-01-26T20:34:40.503809785Z,SPX   240621P04700000,S,50
2024-01-26T17:20:06.204213373Z,SPX   240621P04700000,B,50
2024-01-26T16:45:53.277315488Z,SPX   240621P04800000,S,50
2024-01-26T15:59:32.812652713Z,SPX   240621P04800000,B,50
2024-01-26T19:26:23.553742095Z,SPX   240315C05000000,S,50
2024-01-26T18:46:51.991697942Z,SPX   240315C05000000,B,50
2024-01-26T20:50:20.715285541Z,SPX   240315C04800000,S,50
2024-01-26T19:21:43.053682996Z,SPX   240315C04800000,B,50
2024-01-26T19:58:27.695000237Z,SPX   240315C04000000,S,50
2024-01-26T18:16:05.924525302Z,SPX   240315C04000000,B,50
2024-01-26T19:19:38.857637009Z,SPX   240216C04700000,S,15
2024-01-26T17:49:44.685843424Z,SPX   240216C04700000,B,15
2024-01-26T20:47:43.626363333Z,SPX   240216C04750000,S,50
2024-01-26T18:07:30.638272520Z,SPX   240216C04750000,B,50
2024-01-26T17:39:03.929150474Z,SPX   240216P04700000,S,50
2024-01-26T15:52:51.106482414Z,SPX   240216P04700000,B,50
2024-01-26T20:52:42.197766497Z,SPX   240216C04850000,S,50
2024-01-26T18:54:22.093379556Z,SPX   240216C04850000,B,50
2024-01-26T17:39:33.616695698Z,SPX   240419P04500000,S,50
2024-01-26T17:02:14.513107827Z,SPX   240419P04500000,B,50
2024-01-26T20:25:10.360727399Z,SPX   240419P04900000,S,50
2024-01-26T15:41:11.911257217Z,SPX   240419P04900000,B,50
2024-01-26T17:35:42.160079340Z,SPX   240517P04600000,S,50
2024-01-26T16:07:48.678430782Z,SPX   240517P04600000,B,50
2024-01-26T15:55:21.540042502Z,SPX   240517C04500000,S,12
2024-01-26T14:55:20.570437227Z,SPX   240517C04500000,B,12
2024-01-26T17:44:04.000437478Z,SPX   240517P04800000,S,50
2024-01-26T17:31:29.612958789Z,SPX   240517P04800000,B,50
2024-01-26T20:46:02.369676677Z,SPX   240621P04550000,S,50
2024-01-26T16:59:52.574850829Z,SPX   240621P04550000,B,50
2024-01-26T20:29:49.441991829Z,SPX   240621P04775000,S,50
2024-01-26T15:59:32.812652713Z,SPX   240621P04775000,B,50
2024-01-26T19:05:18.795694908Z,SPX   240621C04950000,S,10
2024-01-26T17:51:58.755475120Z,SPX   240621C04950000,B,10
2024-01-26T19:43:04.661701350Z,SPX   240621C04975000,S,50
2024-01-26T18:17:20.909620220Z,SPX   240621C04975000,B,50
2024-01-26T21:39:16.767748261Z,SPX   240719P04200000,S,50
2024-01-26T17:04:20.690796293Z,SPX   240719P04200000,B,50
2024-01-26T18:42:44.235473849Z,SPX   240920P04850000,S,50
2024-01-26T15:51:01.842755815Z,SPX   240920P04850000,B,50
2024-01-26T17:35:37.259816892Z,SPX   240920P05000000,S,20
2024-01-26T17:17:44.431988155Z,SPX   240920P05000000,B,20
2024-01-26T20:02:58.703040334Z,SPX   240719P04900000,S,20
2024-01-26T16:00:21.218730899Z,SPX   240719P04900000,B,20
2024-01-26T19:18:12.401544672Z,SPX   240920P04500000,S,50
2024-01-26T17:17:20.249140283Z,SPX   240920P04500000,B,50
2024-01-26T15:50:45.715827970Z,SPX   240719C04975000,S,50
2024-01-26T14:47:02.529467716Z,SPX   240719C04975000,B,50
2024-01-26T16:52:43.258297119Z,SPX   240920C04800000,S,30
2024-01-26T15:03:19.660399611Z,SPX   240920C04800000,B,30
2024-01-26T20:32:04.237738380Z,SPX   240621P05025000,S,46
2024-01-26T15:32:41.673456387Z,SPX   240621P05025000,B,46
2024-01-26T19:02:53.517977991Z,SPX   240816P04850000,S,50
2024-01-26T17:01:49.100938653Z,SPX   240816P04850000,B,50
2024-01-26T17:35:36.660849698Z,SPX   240216P04825000,S,50
2024-01-26T17:06:36.220382766Z,SPX   240216P04825000,B,50
2024-01-26T19:24:34.206215242Z,SPX   240216C04925000,S,50
2024-01-26T18:56:22.035144218Z,SPX   240216C04925000,B,50
2024-01-26T20:47:42.442435521Z,SPX   240315C04925000,S,50
2024-01-26T18:06:08.403201575Z,SPX   240315C04925000,B,50
2024-01-26T17:49:28.601827461Z,SPX   240216P04720000,S,50
2024-01-26T17:06:42.089669818Z,SPX   240216P04720000,B,50
2024-01-26T18:57:55.954006208Z,SPX   250117P05250000,S,50
2024-01-26T15:34:46.916415969Z,SPX   250117P05250000,B,50
2024-01-26T18:53:10.975946233Z,SPX   241018P04675000,S,50
2024-01-26T17:05:42.436528263Z,SPX   241018P04675000,B,50
2024-01-26T20:20:55.892900528Z,SPX   240315P04720000,S,50
